date,job_code,rawpop,is_emerging_job
2015,S0Z40,2897.5854264816903,False
2015,S0Z41,868.1586935713289,False
2015,S0Z42,4960.283135089224,False
2015,S1Z20,69889.02833053737,False
2015,S1Z40,34917.23309477288,False
2015,S1Z80,6439.627433948069,False
2015,S2Z60,34299.79903900652,False
2015,S2Z61,70873.17722626809,False
2015,S2Z80,2026.981230881624,False
2015,S2Z81,1289.507203537643,False
2015,S3Z90,2039.654416911172,False
2015,T0Z60,12625.19091004071,False
2015,T1Z60,21835.0699947155,False
2015,T2A60,51689.77886854,False
2015,T2B60,10590.232911532656,False
2015,T3Z60,992.2985526174972,False
2015,T3Z61,21996.8029910684,False
2015,T4Z60,79175.29026163954,False
2015,T4Z61,15795.123887123842,False
2015,T4Z62,10101.284354506228,False
2015,T6Z61,6081.68283909461,False
